raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"Pridemore, W. A. and T. H. Grubesic (2012). A spatial analysis of the moderating effects of land use on the association between alcohol outlet density and violence in urban areas. Drug and Alcohol Review 31 (4), 385-393.",journal_article,A spatial analysis of the moderating effects of land use on the association between alcohol outlet density and violence in urban areas,"Pridemore, W. A. | T. H. Grubesic",2012,Drug and Alcohol Review,31,4,385-393,,,,,,
"Pridemore, W. A. and T. H. Grubesic (2013). Alcohol outlets and community levels of interpersonal violence: Spatial density, outlet type, and seriousness of assault. Journal of Research in Crime and Delinquency 50 (1), 132-159.",journal_article,"Alcohol outlets and community levels of interpersonal violence: Spatial density, outlet type, and seriousness of assault","Pridemore, W. A. | T. H. Grubesic",2013,Journal of Research in Crime and Delinquency,50,1,132-159,,,,,,
"Radil, S. M., C. Flint, and G. E. Tita (2010). Spatializing social networks: Using social network analysis to investigate geographies of gang rivalry, territoriality, and violence in Los Angeles. Annals of the Association of American Geographers 100 (2), 307-326.",journal_article,"Spatializing social networks: Using social network analysis to investigate geographies of gang rivalry, territoriality, and violence in Los Angeles","Radil, S. M. | C. Flint | G. E. Tita",2010,Annals of the Association of American Geographers,100,2,307-326,,,,,,
"Ratcliffe, J. H. (2012). The spatial extent of criminogenic places: A changepoint regression of violence around bars. Geographical Analysis 44 (4), 302-320.",journal_article,The spatial extent of criminogenic places: A changepoint regression of violence around bars,"Ratcliffe, J. H.",2012,Geographical Analysis,44,4,302-320,,,,,,
"Ratcliffe, J. H., T. Taniguchi, and R. B. Taylor (2009). The crime reduction effects of public cctv cameras: A multi-method spatial approach. Justice Quarterly 26 (4), 746-770.",journal_article,The crime reduction effects of public cctv cameras: A multi-method spatial approach,"Ratcliffe, J. H. | T. Taniguchi | R. B. Taylor",2009,Justice Quarterly,26,4,746-770,,,,,,
"Ratcliffe, J. H. and T. A. Taniguchi (2008). Is crime high around drug-gang street corners?: Two spatial approaches to the relationship between gang set spaces and local crime levels. Crime Patterns and Analysis 1 (1), 23-46.",journal_article,Is crime high around drug-gang street corners?: Two spatial approaches to the relationship between gang set spaces and local crime levels,"Ratcliffe, J. H. | T. A. Taniguchi",2008,Crime Patterns and Analysis,1,1,23-46,,,,,,
"Ratcliffe, J. H., T. A. Taniguchi, and E. R. Groff (2011). The Philadelphia foot patrol experiment: A randomized controlled trial of police patrol effectiveness in violent crime hotspots. Criminology 49 (3), 795-831.",journal_article,The Philadelphia foot patrol experiment: A randomized controlled trial of police patrol effectiveness in violent crime hotspots,"Ratcliffe, J. H. | T. A. Taniguchi | E. R. Groff",2011,Criminology,49,3,795-831,,,,,,
"Raudenbush, S. W. and R. J. Sampson (1999). Ecometrics: Toward a science of assessing ecological settings, with application to the systematic social observation of neighborhoods. Sociological Methodology 29, 1-41.",journal_article,"Ecometrics: Toward a science of assessing ecological settings, with application to the systematic social observation of neighborhoods","Raudenbush, S. W. | R. J. Sampson",1999,Sociological Methodology,29,,1-41,,,,,,
"Rengert, G. F. (1996). The Geography of Illegal Drugs. Boulder, CO: Westview Press.",book,The Geography of Illegal Drugs,"Rengert, G. F.",1996,,,,,,,,Westview Press,,
"Rengert, G. F. (2004). The journey to crime. In G. Bruinsma, H. Elffers, and J. W. de Keijser (Eds.), Punishment, places and perpetrators: Developments in criminology and criminal justice research, pp. 169-181. Portland, OR: Willan Publishing.",book_chapter,The journey to crime,"Rengert, G. F.",2004,,,,169-181,,,"Punishment, places and perpetrators: Developments in criminology and criminal justice research",Willan Publishing,,
"Reynald, D. M. and H. Elffers (2009). The future of Newman’s Defensible Space Theory. European Journal of Criminology 6 (1), 25-46.",journal_article,The future of Newman’s Defensible Space Theory,"Reynald, D. M. | H. Elffers",2009,European Journal of Criminology,6,1,25-46,,,,,,
"Ridgeway, G. (2006). Assessing the effect of race bias in post-traffic stop outcomes using propensity scores. Journal of Quantitative Criminology 22 (1), 1-29.",journal_article,Assessing the effect of race bias in post-traffic stop outcomes using propensity scores,"Ridgeway, G.",2006,Journal of Quantitative Criminology,22,1,1-29,,,,,,
"Ridgeway, G. (2007). Analysis of racial disparities in the New York Police Department’s stop, question, and frisk practices. Santa Monica, CA: Rand Coorporation.",book,"Analysis of racial disparities in the New York Police Department’s stop, question, and frisk practices","Ridgeway, G.",2007,,,,,,9780833045157,,Rand Coorporation,,
"Robinson, W. S. (1950). Ecological correlations and the behavior of individuals. American Sociological Review 15 (3), 351-357.",journal_article,Ecological correlations and the behavior of individuals,"Robinson, W. S.",1950,American Sociological Review,15,3,351-357,,,,,,
"Roethlisberger, F. J. (2001). The Hawthorne Experiments. In W. E. Natemeyer and J. T. M. (Eds.), Classics of Organizational Behavior, pp. 29-40. Long Grove, IL: Waveland Press.",book_chapter,The Hawthorne Experiments,"Roethlisberger, F. J.",2001,,,,29-40,,,Classics of Organizational Behavior,Waveland Press,,
"Roncek, D. W. (1975). Density and crime: A methodological critique. American Behavioral Scientist 18 (6), 843-860.",journal_article,Density and crime: A methodological critique,"Roncek, D. W.",1975,American Behavioral Scientist,18,6,843-860,,,,,,
"Roncek, D. W. (1981). Dangerous places: Crime and residential environment. Social Forces 60 (1), 74-96.",journal_article,Dangerous places: Crime and residential environment,"Roncek, D. W.",1981,Social Forces,60,1,74-96,,,,,,
"Roncek, D. W., R. Bell, and J. M. A. Francik (1981). Housing projects and crime: Testing a proximity hypothesis. Social Problems 29 (2), 151-166.",journal_article,Housing projects and crime: Testing a proximity hypothesis,"Roncek, D. W. | R. Bell | J. M. A. Francik",1981,Social Problems,29,2,151-166,,,,,,
"Roncek, D. W. and A. W. Lobosco (1983). Effect of high schools on crime in their neighborhoods. Social Science Quarterly 64 (3), 598-613.",journal_article,Effect of high schools on crime in their neighborhoods,"Roncek, D. W. | A. W. Lobosco",1983,Social Science Quarterly,64,3,598-613,,,,,,
"Roncek, D. W. and P. A. Maier (1991). Bars, blocks, and crime revisited: Linking the theory of routine activities to the empiricism of “Hot Spots”. Criminology 29 (4), 725-753.",journal_article,"Bars, blocks, and crime revisited: Linking the theory of routine activities to the empiricism of “Hot Spots”","Roncek, D. W. | P. A. Maier",1991,Criminology,29,4,725-753,,,,,,
"Rosenfeld, R., R. Fornango, and E. Baumer (2005). Did CEASEFIRE, COMPSTAT, and EXILE reduce homicide. Criminology & Public Policy 4 (3), 419-449.",journal_article,"Did CEASEFIRE, COMPSTAT, and EXILE reduce homicide","Rosenfeld, R. | R. Fornango | E. Baumer",2005,Criminology & Public Policy,4,3,419-449,,,,,,
"Rosenfeld, R., R. Fornango, and A. F. Rengifo (2007). The impact of order-maintenance policing on New York City homicide and robbery rates: 1988-2001. Criminology 45 (2), 355-384.",journal_article,The impact of order-maintenance policing on New York City homicide and robbery rates: 1988-2001,"Rosenfeld, R. | R. Fornango | A. F. Rengifo",2007,Criminology,45,2,355-384,,,,,,
"Rossmo, D. K. (1995). Strategic crime patterning: Problem-oriented policing and displacement. In C. R. Block, M. Dabdoub, and S. Fregly (Eds.), Crime Analysis Through Computer Mapping, pp. 1-14. Washington, DC: Police Executive Research Forum.",book_chapter,Strategic crime patterning: Problem-oriented policing and displacement,"Rossmo, D. K.",1995,,,,1-14,,,Crime Analysis Through Computer Mapping,Police Executive Research Forum,,
"Roth, R. E., A. W. Woodruff, and Z. F. Johnson (2010). Value-by-alpha maps: An alternative technique to the cartogram. The Cartographic Journal 47 (2), 130-140.",journal_article,Value-by-alpha maps: An alternative technique to the cartogram,"Roth, R. E. | A. W. Woodruff | Z. F. Johnson",2010,The Cartographic Journal,47,2,130-140,,,,,,
"Sampson, R. J. (2010). Gold standard myths: Observations on the experimental turn in quantitative criminology. Journal of Quantitative Criminology 26 (4), 489-500.",journal_article,Gold standard myths: Observations on the experimental turn in quantitative criminology,"Sampson, R. J.",2010,Journal of Quantitative Criminology,26,4,489-500,,,,,,
"Sampson, R. J. (2012). Great American city: Chicago and the enduring neighborhood effect. Chicago, IL: University of Chicago Press.",book,Great American city: Chicago and the enduring neighborhood effect,"Sampson, R. J.",2012,,,,,,,,University of Chicago Press,,
"Sampson, R. J. and S. W. Raudenbush (1999). Systematic social observation of public spaces: A new look at disorder in Urban neighborhoods. American Journal of Sociology 105 (3), 603-651.",journal_article,Systematic social observation of public spaces: A new look at disorder in Urban neighborhoods,"Sampson, R. J. | S. W. Raudenbush",1999,American Journal of Sociology,105,3,603-651,,,,,,
"Sampson, R. J. and S. W. Raudenbush (2004). Seeing disorder: Neighborhood stigma and the social construction of “Broken Windows”. Social Pyschology Quarterly 67 (4), 319-342.",journal_article,Seeing disorder: Neighborhood stigma and the social construction of “Broken Windows”,"Sampson, R. J. | S. W. Raudenbush",2004,Social Pyschology Quarterly,67,4,319-342,,,,,,
"Sampson, R. J., S. W. Raudenbush, and F. Earls (1997). Neighborhoods and violent crime: A multilevel study of collective efficacy. Science 277 (5238), 918-924.",journal_article,Neighborhoods and violent crime: A multilevel study of collective efficacy,"Sampson, R. J. | S. W. Raudenbush | F. Earls",1997,Science,277,5238,918-924,,,,,,
"Savitz, D. A. (2012). Commentary: A niche for ecologic studies in environmental epidemiology. Epidemiology 23 (1), 53-54.",journal_article,Commentary: A niche for ecologic studies in environmental epidemiology,"Savitz, D. A.",2012,Epidemiology,23,1,53-54,,,,,,
"Savitz, N. V. and S. W. Raudenbush (2009). Exploiting spatial dependence to improve measurement of neighborhood social processes. Sociological Methodology 39 (1), 151-183.",journal_article,Exploiting spatial dependence to improve measurement of neighborhood social processes,"Savitz, N. V. | S. W. Raudenbush",2009,Sociological Methodology,39,1,151-183,,,,,,
"Shadish, W. R., T. D. Cook, and D. T. Campbell (2002). Experimental and QuasiExperimental Designs for Generalized Causal Inference. Boston, MA: Houghton Mifflin Company.",book,Experimental and QuasiExperimental Designs for Generalized Causal Inference,"Shadish, W. R. | T. D. Cook | D. T. Campbell",2002,,,,,,9780395615560,,Houghton Mifflin Company,,
"Shaw, C. R. and H. D. McKay (1969). Juvenile Delinquency and Urban Areas: A Study of Rates of Delinquency in Relation to Differential Characteristics of Local Communities in American Cities. Revised Edition. Chicago, IL: University of Chicago Press.",book,Juvenile Delinquency and Urban Areas: A Study of Rates of Delinquency in Relation to Differential Characteristics of Local Communities in American Cities,"Shaw, C. R. | H. D. McKay",1969,,,,,,,,University of Chicago Press,,
"Sherman, L. W. and D. Weisburd (1995). General deterrent effects of police patrol in crime hot spots: A randomized, controlled trial. Justice Quarterly 12 (4), 625-648.",journal_article,"General deterrent effects of police patrol in crime hot spots: A randomized, controlled trial","Sherman, L. W. | D. Weisburd",1995,Justice Quarterly,12,4,625-648,,,,,,
"Short, M. B., P. J. Brantingham, A. L. Bertozzi, and G. E. Tita (2010). Dissipation and displacement of hotspots in reaction-diffusion models of crime. Proceedings of the National Academy of Sciences 107 (9), 3961-3965.",journal_article,Dissipation and displacement of hotspots in reaction-diffusion models of crime,"Short, M. B. | P. J. Brantingham | A. L. Bertozzi | G. E. Tita",2010,Proceedings of the National Academy of Sciences,107,9,3961-3965,,,,,,
"Short, M. B., M. D’Orsogna, P. J. Brantingham, and G. E. Tita (2009). Measuring and modeling repeat and near-repeat burglary effects. Journal of Quantitative Criminology 25 (3), 325-339.",journal_article,Measuring and modeling repeat and near-repeat burglary effects,"Short, M. B. | M. D’Orsogna | P. J. Brantingham | G. E. Tita",2009,Journal of Quantitative Criminology,25,3,325-339,,,,,,
"Skogan, W. G. (1990). Disorder and Decline: Crime and the Spiral of Decay in American Neighborhoods. New York, NY: The Free Press.",book,Disorder and Decline: Crime and the Spiral of Decay in American Neighborhoods,"Skogan, W. G.",1990,,,,,,,,The Free Press,,
"Smith, W. R., S. G. Frazee, and E. L. Davison (2000). Furthering the integration of routine activity and social disorganization theories: Small units of analysis and the study of street robbery as a diffusion process. Criminology 38 (2), 489-524.",journal_article,Furthering the integration of routine activity and social disorganization theories: Small units of analysis and the study of street robbery as a diffusion process,"Smith, W. R. | S. G. Frazee | E. L. Davison",2000,Criminology,38,2,489-524,,,,,,
"Snijders, T. A. B. and R. J. Bosker (2012). Multilevel analysis: An introduction to basic and advances multilevel modeling. London: Sage.",book,Multilevel analysis: An introduction to basic and advances multilevel modeling,"Snijders, T. A. B. | R. J. Bosker",2012,,,,,,,,Sage,,
"Socia, K. M. (2011). The policy implications of residence restrictions on sex offender housing in Upstate NY. Criminology & Public Policy 10 (2), 351-389.",journal_article,The policy implications of residence restrictions on sex offender housing in Upstate NY,"Socia, K. M.",2011,Criminology & Public Policy,10,2,351-389,,,,,,
"Stucky, T. D. and J. R. Ottensman (2009). Land use and violent crime. Criminology 47 (4), 1223-1264.",journal_article,Land use and violent crime,"Stucky, T. D. | J. R. Ottensman",2009,Criminology,47,4,1223-1264,,,,,,
"Taniguchi, T. A., J. H. Ratcliffe, and R. B. Taylor (2011). Gang set space, drug markets, and crime around drug corners in Camden. Journal of Research in Crime and Delinquency 48 (3), 327-363.",journal_article,"Gang set space, drug markets, and crime around drug corners in Camden","Taniguchi, T. A. | J. H. Ratcliffe | R. B. Taylor",2011,Journal of Research in Crime and Delinquency,48,3,327-363,,,,,,
"Taniguchi, T. A., G. F. Rengert, and E. S. McCord (2009). Where size matters: Agglomeration economies of illegal drug markets in Philadelphia. Justice Quarterly 26 (4), 670-694.",journal_article,Where size matters: Agglomeration economies of illegal drug markets in Philadelphia,"Taniguchi, T. A. | G. F. Rengert | E. S. McCord",2009,Justice Quarterly,26,4,670-694,,,,,,
"Taniguchi, T. A. and C. Salvatore (2012). Exploring the relationship between drug and alcohol treatment facilities and violent and property crime: A socioeconomic contingent relationship. Security Journal 25 (2), 95-115.",journal_article,Exploring the relationship between drug and alcohol treatment facilities and violent and property crime: A socioeconomic contingent relationship,"Taniguchi, T. A. | C. Salvatore",2012,Security Journal,25,2,95-115,,,,,,
"Taylor, B., C. Koper, and D. Woods (2011). A randomized controlled trial of different policing strategies at hot spots of violent crime. Journal of Experimental Criminology 7 (2), 149-181.",journal_article,A randomized controlled trial of different policing strategies at hot spots of violent crime,"Taylor, B. | C. Koper | D. Woods",2011,Journal of Experimental Criminology,7,2,149-181,,,,,,
"Taylor, R. B. (1997). Social order and disorder of street blocks and neighborhoods: Ecology, microecology, and the sytematic model of social disorganization. Journal of Research in Crime and Delinquency 34 (1), 113-155.",journal_article,"Social order and disorder of street blocks and neighborhoods: Ecology, microecology, and the sytematic model of social disorganization","Taylor, R. B.",1997,Journal of Research in Crime and Delinquency,34,1,113-155,,,,,,
"Taylor, R. B. (2001). Breaking away from broken windows: Baltimore neighborhoods and the nationwide fight against crime, grime, fear, and decline. Boulder, CO: Westview Press.",book,"Breaking away from broken windows: Baltimore neighborhoods and the nationwide fight against crime, grime, fear, and decline","Taylor, R. B.",2001,,,,,,,,Westview Press,,
"Taylor, R. B. and S. Gottfredson (1986). Environmental design, crime, and prevention: An examination of community dynamics. Crime & Justice 8, 387-416.",journal_article,"Environmental design, crime, and prevention: An examination of community dynamics","Taylor, R. B. | S. Gottfredson",1986,Crime & Justice,8,,387-416,,,,,,
"Taylor, R. B., B. A. Koons, E. M. Kurtz, J. R. Greene, and D. D. Perkins (1995). Street blocks with more nonresidential land use have more physical deterioration. Urban Affairs Review 31 (1), 120-136.",journal_article,Street blocks with more nonresidential land use have more physical deterioration,"Taylor, R. B. | B. A. Koons | E. M. Kurtz | J. R. Greene | D. D. Perkins",1995,Urban Affairs Review,31,1,120-136,,,,,,
"Tcherni, M. (2011). Structural determinants of homicide: The big three. Journal of Quantitative Criminology 27 (4), 475-496.",journal_article,Structural determinants of homicide: The big three,"Tcherni, M.",2011,Journal of Quantitative Criminology,27,4,475-496,,,,,,
"Theil, H. (1965). Linear aggregations of economic relations. Amsterdam: North-Holland Publishing Company.",book,Linear aggregations of economic relations,"Theil, H.",1965,,,,,,0720431921,,North-Holland Publishing Company,,
"Tilley, N. (1997). Realism, Situational Rationality and Crime Prevention. In G. Newman, R. V. Clarke, and S. G. Shoham (Eds.), Rational Choice and Situational Crime Prevention, pp. 95-114. Brookfield, Vermont: Ashgate Publishing.",book_chapter,"Realism, Situational Rationality and Crime Prevention","Tilley, N.",1997,,,,95-114,,,Rational Choice and Situational Crime Prevention,Ashgate Publishing,,
"Tita, G. E., J. Cohen, and J. Engberg (2005). An ecological study of the location of gang “Set Space”. Social Problems 52 (2), 272-299.",journal_article,An ecological study of the location of gang “Set Space”,"Tita, G. E. | J. Cohen | J. Engberg",2005,Social Problems,52,2,272-299,,,,,,
"Tita, G. E. and G. Ridgeway (2007). The impact of gang formation on local patterns of crime. Journal of Research in Crime and Delinquency 44 (2), 208-237.",journal_article,The impact of gang formation on local patterns of crime,"Tita, G. E. | G. Ridgeway",2007,Journal of Research in Crime and Delinquency,44,2,208-237,,,,,,
"Tobler, W. R. (1970). A computer movie simulating urban growth in the Detroit Region. Economic Geography 46, 234-240.",journal_article,A computer movie simulating urban growth in the Detroit Region,"Tobler, W. R.",1970,Economic Geography,46,,234-240,,,,,,
"Tobler, W. R. (1979). Smooth pycnophylactic interpolation for geographical regions. Journal of the American Statistical Association 74 (367), 519-530.",journal_article,Smooth pycnophylactic interpolation for geographical regions,"Tobler, W. R.",1979,Journal of the American Statistical Association,74,367,519-530,,,,,,
"Tolnay, S. E., G. Deane, and E. M. Beck (1996). Vicarious violence: Spatial effects on southern lynchings, 1890-1919. American Journal of Sociology 102 (3), 788-815.",journal_article,"Vicarious violence: Spatial effects on southern lynchings, 1890-1919","Tolnay, S. E. | G. Deane | E. M. Beck",1996,American Journal of Sociology,102,3,788-815,,,,,,
"Townsley, M. (2009). Spatial autocorrelation and impacts on criminology. Geographical Analysis 41 (4), 452-461.",journal_article,Spatial autocorrelation and impacts on criminology,"Townsley, M.",2009,Geographical Analysis,41,4,452-461,,,,,,
"Treno, A. J., P. J. Gruenewald, L. G. Remer, F. Johnson, and E. A. LaScala (2008). Examining multi-level relationships between bars, hostility and aggression: Social selection and social influence. Addiction 103 (1), 66-77.",journal_article,"Examining multi-level relationships between bars, hostility and aggression: Social selection and social influence","Treno, A. J. | P. J. Gruenewald | L. G. Remer | F. Johnson | E. A. LaScala",2008,Addiction,103,1,66-77,,,,,,
"Waller, L. A., L. Zhu, C. A. Gotway, D. M. Gorman, and P. J. Gruenewald (2007). Quantifying geographic variations in associations between alcohol distribution and violence: A comparison of geographically weighted regression and spatially varying coefficient models. Stochastic Environmental Research and Risk Assessment 21 (5), 573-588.",journal_article,Quantifying geographic variations in associations between alcohol distribution and violence: A comparison of geographically weighted regression and spatially varying coefficient models,"Waller, L. A. | L. Zhu | C. A. Gotway | D. M. Gorman | P. J. Gruenewald",2007,Stochastic Environmental Research and Risk Assessment,21,5,573-588,,,,,,
"Wang, F. (2005). Job access and homicide patterns in Chicago: An analysis at multiple geographic levels based on scale-space theory. Journal of Quantitative Criminology 21 (2), 195-217.",journal_article,Job access and homicide patterns in Chicago: An analysis at multiple geographic levels based on scale-space theory,"Wang, F.",2005,Journal of Quantitative Criminology,21,2,195-217,,,,,,
"Weeks, J. R., A. Getis, A. G. Hill, S. Agyei-Mensah, and D. Rain (2010). Neighborhoods and fertility in Accra, Ghana: An AMOEBA-based approach. Annals of the Association of American Geographers 100 (3), 558-578.",journal_article,"Neighborhoods and fertility in Accra, Ghana: An AMOEBA-based approach","Weeks, J. R. | A. Getis | A. G. Hill | S. Agyei-Mensah | D. Rain",2010,Annals of the Association of American Geographers,100,3,558-578,,,,,,
"Weisburd, D., W. Bernasco, and G. J. Bruinsma (2009). Putting crime in its place: Units of analysis in geographic criminology. New York, NY: Springer.",book,Putting crime in its place: Units of analysis in geographic criminology,"Weisburd, D. | W. Bernasco | G. J. Bruinsma",2009,,,,,,,,Springer,,
"Weisburd, D., S. D. Bushway, C. Lum, and S. Yang (2004). Trajectories of crime at places: A longitudinal study of street segments in the city of Seattle. Criminology 42 (2), 283-322.",journal_article,Trajectories of crime at places: A longitudinal study of street segments in the city of Seattle,"Weisburd, D. | S. D. Bushway | C. Lum | S. Yang",2004,Criminology,42,2,283-322,,,,,,
"Weisburd, D., E. R. Groff, and S. Yang (2012). The criminology of place: Street segments and our understanding of the crime problem. New York, NY: Oxford University Press.",book,The criminology of place: Street segments and our understanding of the crime problem,"Weisburd, D. | E. R. Groff | S. Yang",2012,,,,,,,,Oxford University Press,,
"Weisburd, D., E. R. Groff, and S. Yang (2014). Understanding and controlling hot spots of crime: The importance of formal and informal social controls. Prevention Science 15 (1), 31-43.",journal_article,Understanding and controlling hot spots of crime: The importance of formal and informal social controls,"Weisburd, D. | E. R. Groff | S. Yang",2014,Prevention Science,15,1,31-43,,,,,,
"Weisburd, D., N. A. Morris, and E. R. Groff (2009). Hot spots of juvenile crime: A longitudinal study of arrest incidents at street segments in Seattle, Washington. Journal of Quantitative Criminology 25 (4), 443-467.",journal_article,"Hot spots of juvenile crime: A longitudinal study of arrest incidents at street segments in Seattle, Washington","Weisburd, D. | N. A. Morris | E. R. Groff",2009,Journal of Quantitative Criminology,25,4,443-467,,,,,,
"Weisburd, D., N. A. Morris, and J. Ready (2008). Risk-focused policing at places: An experimental evaluation. Justice Quarterly 25 (1), 163-200.",journal_article,Risk-focused policing at places: An experimental evaluation,"Weisburd, D. | N. A. Morris | J. Ready",2008,Justice Quarterly,25,1,163-200,,,,,,
"Weisburd, D. and A. R. Piquero (2008). How well do criminologists explain crime? Statistical modeling in published studies. Crime and Justice 37 (1), 453-502.",journal_article,How well do criminologists explain crime? Statistical modeling in published studies,"Weisburd, D. | A. R. Piquero",2008,Crime and Justice,37,1,453-502,,,,,,
"Weisburd, D., L. A. Wyckoff, J. Ready, J. E. Eck, J. C. Hinkle, and F. Gajewski (2006). Does crime just move around the corner? A controlled study of spatial displacement and diffusion of crime control benifits. Criminology 44 (3), 549-592.",journal_article,Does crime just move around the corner? A controlled study of spatial displacement and diffusion of crime control benifits,"Weisburd, D. | L. A. Wyckoff | J. Ready | J. E. Eck | J. C. Hinkle | F. Gajewski",2006,Criminology,44,3,549-592,,,,,,
"Wheeler, A. P. (2012). The moving home effect: A quasi experiment assessing effect of home location on the offence location. Journal of Quantitative Criminology 28 (4), 587-606.",journal_article,The moving home effect: A quasi experiment assessing effect of home location on the offence location,"Wheeler, A. P.",2012,Journal of Quantitative Criminology,28,4,587-606,,,,,,
"Wheeler, D. C. and L. A. Waller (2009). Comparing spatially varying coefficient models: A case study examining violent crime rates and their relationships to alcohol outlets and illegal drug arrests. Journal of Geographical Systems 11 (1), 1-22.",journal_article,Comparing spatially varying coefficient models: A case study examining violent crime rates and their relationships to alcohol outlets and illegal drug arrests,"Wheeler, D. C. | L. A. Waller",2009,Journal of Geographical Systems,11,1,1-22,,,,,,
"White, G. F., R. R. Gainey, and R. A. Triplett (2012). Alcohol outlets and neighborhood crime: A longitudinal analysis. Crime & Delinquency, Online First.",journal_article,Alcohol outlets and neighborhood crime: A longitudinal analysis,"White, G. F. | R. R. Gainey | R. A. Triplett",2012,Crime & Delinquency,,,,,,,,,
"Wilcox, P. and J. E. Eck (2011). Criminology of the unpopular. Criminology & Public Policy 10 (2), 473-482.",journal_article,Criminology of the unpopular,"Wilcox, P. | J. E. Eck",2011,Criminology & Public Policy,10,2,473-482,,,,,,
"Wilcox, P., N. Quisenberry, D. T. Cabrera, and S. Jones (2004). Busy places and broken windows? Toward defining the role of physical structure and process in community crime models. Sociological Quarterly 45 (2), 185-207.",journal_article,Busy places and broken windows? Toward defining the role of physical structure and process in community crime models,"Wilcox, P. | N. Quisenberry | D. T. Cabrera | S. Jones",2004,Sociological Quarterly,45,2,185-207,,,,,,
"Wilson, J. Q. and G. L. Kelling (1982). The police and neighborhood safety: Broken windows. Atlantic Monthly 127, 29-38.",journal_article,The police and neighborhood safety: Broken windows,"Wilson, J. Q. | Kelling, G. L.",1982,Atlantic Monthly,127,,29-38,,,,,,
"Wood, D. (1991). In Defense of Indefensible Space. In P. J. Brantingham and P. L. Brantingham (Eds.), Environmental Criminology, pp. 77-95. Thousand Oaks, CA: Waveland Press.",book_chapter,In Defense of Indefensible Space,"Wood, D.",1991,,,,77-95,,,Environmental Criminology,Waveland Press,,
"Wortley, R. and M. McFarlane (2011). The role of territoriality in crime prevention: A field experiment. Security Journal 24 (2), 149-156.",journal_article,The role of territoriality in crime prevention: A field experiment,"Wortley, R. | McFarlane, M.",2011,Security Journal,24,2,149-156,,,,,,
"Wright, S. (1934). The method of path coefficients. The Annals of Mathematical Statistics 5 (3), 161-215.",journal_article,The method of path coefficients,"Wright, S.",1934,The Annals of Mathematical Statistics,5,3,161-215,,,,,,
"Wyant, B. R., R. B. Taylor, J. H. Ratcliffe, and J. Wood (2011). Deterrence, firearm arrests, and subsequent shootings: A micro-level spatio-temporal analysis. Justice Quarterly 29 (4), 524-545.",journal_article,"Deterrence, firearm arrests, and subsequent shootings: A micro-level spatio-temporal analysis","Wyant, B. R. | Taylor, R. B. | Ratcliffe, J. H. | Wood, J.",2011,Justice Quarterly,29,4,524-545,,,,,,
"Yang, S. (2010). Assessing the spatial-temporal relationship between disorder and violence. Journal of Quantitative Criminology 26 (1), 139-163.",journal_article,Assessing the spatial-temporal relationship between disorder and violence,"Yang, S.",2010,Journal of Quantitative Criminology,26,1,139-163,,,,,,
"Young, L. J., C. A. Gotway, J. Yang, G. Kearney, and C. DuClos (2009). Linking health and environmental data in geographical analysis: It’s so much more than centroids. Spatial and Spatio-temporal Epidemiology 1 (1), 73-84.",journal_article,Linking health and environmental data in geographical analysis: It’s so much more than centroids,"Young, L. J. | Gotway, C. A. | Yang, J. | Kearney, G. | DuClos, C.",2009,Spatial and Spatio-temporal Epidemiology,1,1,73-84,,,,,,
"Zhu, L., D. Gorman, and S. Horel (2006). Hierarchical Bayesian spatial models for alchohol availability, drug “hot spots” and violent crime. International Journal of Health Geographics 5 (1).",journal_article,"Hierarchical Bayesian spatial models for alchohol availability, drug “hot spots” and violent crime","Zhu, L. | Gorman, D. | Horel, S.",2006,International Journal of Health Geographics,5,1,,,,,,,
"Zhu, L., D. M. Gorman, and S. A. Horel (2004). Alcohol outlet density and violence: A geospatial analysis. Alcohol and Alcoholism 39 (4), 369-375.",journal_article,Alcohol outlet density and violence: A geospatial analysis,"Zhu, L. | Gorman, D. M. | Horel, S. A.",2004,Alcohol and Alcoholism,39,4,369-375,,,,,,
"Zimbardo, P. G. (1973). A field experiment in auto shaping. In C. Ward (Ed.), Vandalism, pp. 85-90. London: The Architectural Press.",book_chapter,A field experiment in auto shaping,"Zimbardo, P. G.",1973,,,,85-90,,,Vandalism,The Architectural Press,,
